idweb;id;annonce_reference_schema_v110;objet;filename;famille;code_departement;code_departement_prestation;famille_libelle;dateparution;datefindiffusion;datelimitereponse;nomacheteur;titulaire;perimetre;type_procedure;soustype_procedure;procedure_libelle;procedure_categorise;nature;sousnature;nature_libelle;sousnature_libelle;nature_categorise;nature_categorise_libelle;criteres;marche_public_simplifie;marche_public_simplifie_label;etat;descripteur_code;dc;descripteur_libelle;type_marche;type_marche_facette;type_avis;annonce_lie;annonces_anterieures;annonces_anterieures_schema_v110;source_schema;GESTION;DONNEES;url_avis;url_pdf
24-18205;24_18205;;Exploitation du local commercial de la Région Île-de-France au sein de « Communale » (Halle de Saint-Ouen);24-18205;FNS;['93', '75', '77', '78', '91', '92', '94', '95'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-05;2024-03-05T16:00:00+00:00;Service public Régional;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['274'];['274'];['Prestations de services'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18205;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18205.pdf
24-18217;24_18217;;Les travaux d'aménagement d'un poste de police intercommunal sur la commune de Corquilleroy;24-18217;MAPA;['45'];;Marchés <90 k€ (MAPA);2024-02-13;2024-03-11;2024-03-11T12:00:00+00:00;Agglomération Montargoise et Rives du Loing;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['105', '195', '264', '270', '321'];['105', '195', '264', '270', '321'];['Electricité (travaux)', 'Maçonnerie', 'Peinture (travaux)', 'Plomberie (travaux)', 'Serrurerie'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18217;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18217.pdf
24-18177;24_18177;;Service de préparation et livraison de repas en liaison froide destinés aux groupes scolaires et au portage de repas sur la commune de Gratentour;24-18177;FNS;['31', '12', '82'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-13;2024-03-13T12:00:00+00:00;Commune de Gratentour;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['sociaux', 'environnementaux'];;;INITIAL;['66', '304'];['66', '304'];['Restauration collective', 'Repas, traiteur'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18177;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18177.pdf
24-18276;24_18276;;PRESTATIONS TRAITEUR ET PLATEAUX REPAS POUR LA CCI DU BEAUJOLAIS;24-18276;FNS;['69'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-13;2024-03-13T12:00:00+00:00;CCI Locale du Beaujolais;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['88'];['88'];['Denrées alimentaires'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18276;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18276.pdf
24-18025;24_18025;;Travaux d'aménagement de la nouvelle mairie à SABLONCEAUX (17600);24-18025;FNS;['17', '16', '79'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-04;2024-03-04T12:00:00+00:00;MAIRIE DE SABLONCEAUX (17600);;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['345'];['345'];"[""Tous corps d'état""]";['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18025;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18025.pdf
24-18026;24_18026;;Accord cadre de travaux de réalisation de boucles pour les stations de comptages permanentes sur le réseau routier départemental;24-18026;MAPA;['59'];;Marchés <90 k€ (MAPA);2024-02-13;2024-03-07;2024-03-07T16:30:00+00:00;Conseil Départemental du Nord;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['365', '349'];['365', '349'];"['Voirie', ""Travaux dans l'eau""]";['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18026;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18026.pdf
24-18031;24_18031;;AMO POUR UNE MISSION DE COMMUNICATION ET DE CONCERTATION DANS LE CADRE DU PROJET DE RENOUVELLEMENT URBAIN DES ENSEMBLES DU GROS CHENE / PASSERELLE, PAVE DES GARDES ET RUE DE JOUY A CHAVILLE;24-18031;FNS;['92'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-12;2024-03-12T16:00:00+00:00;Hauts-de-Seine Habitat - OPH;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['433'];['433'];"[""Assistance à maîtrise d'ouvrage""]";['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18031;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18031.pdf
24-18043;24_18043;;Lycée La Prat's - Cluny : Lot n°8 Bis (Menuiseries bois intérieures / parquets phase 2);24-18043;FNS;['71'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-14;;SPLAAD - Mandataire de la Région BFC;;FNSimple;;;Procédure NC;/;ATTRIBUTION;;Résultat de marché;;attribution/standard;Résultat de marché/;['sociaux', 'environnementaux'];;;INITIAL;['222'];['222'];['Menuiserie'];['TRAVAUX'];['Travaux'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18043;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18043.pdf
24-18060;24_18060;;Prestations de formation et d'expertise pour les métiers de l'autonomie - val d'oise (95);24-18060;FNS;['95'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-15;;Association;;FNSimple;;;Procédure NC;/;RECTIFICATIF;;Rectificatif;Rectificatif;rectificatif/standard;Rectificatif/;;;;RECTIFICATIF;['410'];['410'];['Formation'];['SERVICES'];['Services'];;;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18060;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18060.pdf
24-18067;24_18067;;Le présent marché public a pour objet l'acquisition de produits pharmaceutiques, matériels et mobiliers médicaux pour plusieurs services de la commune de Villeneuve-la-Garenne;24-18067;FNS;['92', '95'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-04;2024-03-04T12:00:00+00:00;Service sécurités juridiques;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['212', '280'];['212', '280'];['Matériel médical', 'Produits pharmaceutiques'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18067;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18067.pdf
24-17797;24_17797;;Securisation Du Site De La Station D'Epuration D'Assainissement De Marne La Vallee;24-17797;FNS;['77'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-05-12;;Syndicat Intercommunal D'Assainissement De Marne-La-Vallee;;FNSimple;;;Procédure NC;/;ATTRIBUTION;;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['64'];['64'];['Clôture'];['TRAVAUX'];['Travaux'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17797;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17797.pdf
24-17799;24_17799;;Mission de maîtrise d'oeuvre relative à la réalisation des travaux de couverture du siège régional de FILIERIS Nord - 13 rue du 14 juillet - 62300 LENS;24-17799;FNS;['62'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-31;2024-03-08T12:00:00+00:00;Organisme de droit privé gérant une mission de service public.;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['197'];['197'];"[""Maîtrise d'oeuvre""]";['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17799;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17799.pdf
24-17807;24_17807;;ACQUISITION DE VEHICULES-.;24-17807;FNS;['54'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-15;2024-03-15T16:00:00+00:00;Commune de CHAMPIGNEULLES;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['266'];['266'];['Pièces détachées'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17807;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17807.pdf
24-17819;24_17819;;Organisation du repas des aînés;24-17819;FNS;['76'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-05;2024-03-05T12:00:00+00:00;Commune de Barentin;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['304'];['304'];['Repas, traiteur'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17819;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17819.pdf
24-17822;24_17822;;Gestion des espaces verts de Thierville sur Meuse;24-17822;FNS;['55'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-02-26;2024-02-26T12:00:00+00:00;Grand Verdun;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['116'];['116'];['Espaces verts'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17822;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17822.pdf
24-17758;24_17758;;"Mission de maîtrise d'oeuvre relative à la rénovation du bâtiment ""Le Garage""";24-17758;FNS;['14'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-05;2024-03-05T12:00:00+00:00;Ville de Villerville;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['197'];['197'];"[""Maîtrise d'oeuvre""]";['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17758;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17758.pdf
24-17775;24_17775;;ELABORATION DU PLAN DE GESTION DE L'ETANG DE LA MARETTE;24-17775;MAPA;['30', '11', '13', '34', '84'];;Marchés <90 k€ (MAPA);2024-02-13;2024-03-14;2024-03-14T17:00:00+00:00;MAIRIE D AIGUES MORTES;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['118'];['118'];['Etude'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17775;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17775.pdf
24-17781;24_17781;;Travaux de création d'un terrain de rugby en gazon synthétique et de l'éclairage au stade de la Pépinière à Tavaux;24-17781;FNS;['39'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-04;;Communauté d'Agglomération du Grand Dole;;FNSimple;;;Procédure NC;/;RECTIFICATIF;;Rectificatif;Rectificatif;rectificatif/standard;Rectificatif/;;;;RECTIFICATIF;['342'];['342'];['Terrain de sport'];['TRAVAUX'];['Travaux'];;;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17781;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17781.pdf
24-17837;24_17837;;"Diagnostics pour la réalisation de la mise en conformité ""accessibilité"" dans le cadre de la 3ème phase de l'ADAP, soit 26 sites de la Région Centre-Val de Loire";24-17837;MAPA;['45', '36', '37', '41'];;Marchés <90 k€ (MAPA);2024-02-13;2024-03-19;2024-03-19T12:00:00+00:00;REGION CENTRE VAL DE LOIRE;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['274'];['274'];['Prestations de services'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17837;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17837.pdf
24-17840;24_17840;;24ta02 - Marché de travaux de sécurisation des sites sensibles (anciennes carrières, bassins de rétention…) de Cergy-Pontoise;24-17840;FNS;['95'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-04-02;2024-04-02T17:00:00+00:00;Communauté  d'Agglomération de Cergy-Pontoise;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['64'];['64'];['Clôture'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17840;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17840.pdf
24-17946;24_17946;;Achat de fournitures scolaires saines, activités manuelles et loisirs créatifs à destination des écoles maternelles, élémentaires, et de l'accueil collectif des mineurs (ACM), de la ville de BASSENS;24-17946;FNS;['33'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-14;2024-03-14T12:00:00+00:00;Mairie de Bassens;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['207'];['207'];['Matériel de bureau'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17946;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17946.pdf
24-18014;24_18014;;Amenagement Partiel Trottoirs De L'Avenue Maryse Bastie;24-18014;FNS;['46'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-02-29;2024-02-29T12:00:00+00:00;Ville de Cahors;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['116', '253', '366'];['116', '253', '366'];"['Espaces verts', ""Ouvrage d'infrastructure"", 'Voirie et réseaux divers']";['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18014;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18014.pdf
24-18099;24_18099;;Rénovation de l'accueil existant de la DSDEN 93;24-18099;FNS;['93', '77', '78', '75', '92', '91', '94', '95'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-15;2024-03-13T10:00:00+00:00;Etat - Ministère de l'Education Nationale;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['33'];['33'];['Bâtiment'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18099;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18099.pdf
24-17928;24_17928;;Travaux de réhabilitation du réservoir au sol et de la station de pompage de l'Isle-Célée à Dinard;24-17928;FNS;['35'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-15;;Eau du Pays de Saint-Malo;;FNSimple;;;Procédure NC;/;RECTIFICATIF;;Rectificatif;Rectificatif;rectificatif/standard;Rectificatif/;;;;RECTIFICATIF;['6'];['6'];['Alimentation en eau potable'];['TRAVAUX'];['Travaux'];;;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17928;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17928.pdf
24-17980;24_17980;;Maintenance préventive et curative des hottes d'extraction, des équipements de cuisine et du plafond filtrant de la cuisine centrale (suite au marché 2023m018 classé sans suite);24-17980;FNS;['62'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-02-23;;Ville Liévin;;FNSimple;;;Procédure NC;/;RECTIFICATIF;;Rectificatif;Rectificatif;rectificatif/standard;Rectificatif/;;;;RECTIFICATIF;['77', '196'];['77', '196'];['Cuisine (équipement)', 'Maintenance'];['SERVICES'];['Services'];;;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17980;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17980.pdf
24-17682;24_17682;;La présente consultation a pour objet le renouvellement de l'infrastructure informatique du syndicat de destruction des ordures ménagères de l'ouest du département de l'Eure. (SDOMODE);24-17682;FNS;['27'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-04-12;;SDOMODE;;FNSimple;;;Procédure NC;/;ATTRIBUTION;;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['454'];['454'];['Informatique (maintenance serveurs et réseaux)'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17682;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17682.pdf
24-17108;24_17108;;Broyage et valorisation des déchets végétaux;24-17108;JOUE;['29', '56', '35', '22'];;Marchés européens;2024-02-13;2024-03-20;2024-03-20T15:00:00+00:00;CA QUIMPER BRETAGNE OCCIDENTALE (QBO);;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['404'];['404'];['Déchets non ménagers (prestations)'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17108;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17108.pdf
24-17173;24_17173;;Mission de maîtrise d'uvre pour le réaménagement des équipements sportifs rue Matisse;24-17173;JOUE;['78'];;Marchés européens;2024-02-13;2024-03-13;2024-03-13T10:00:00+00:00;Tribunal Administratif de Versailles;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['197'];['197'];"[""Maîtrise d'oeuvre""]";['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17173;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17173.pdf
24-17008;24_17008;;Nettoyage et désinfection des réservoirs d'eau potable sur les communes de Martigues, Port de-Bouc et Saint-Mitre-les-Remparts;24-17008;JOUE;['13', '84', '83'];;Marchés européens;2024-02-13;2024-03-29;2024-02-29T10:30:00+00:00;Métropole Aix-Marseille-Provence;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;RECTIFICATIF;['240'];['240'];['Nettoyage urbain'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17008;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17008.pdf
24-17088;24_17088;;Prestations de planification générale pour le suivi du Grand Projet ferroviaire du Sud-Ouest;24-17088;JOUE;['31'];;Marchés européens;2024-02-13;2024-02-26;2024-02-26T10:00:00+00:00;Société du Grand Projet du Sud-Ouest;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;RECTIFICATIF;['364'];['364'];['Voies ferrées'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17088;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17088.pdf
24-17009;24_17009;;Location longue durée d'un véhicule de collecte des déchets;24-17009;JOUE;['39'];;Marchés européens;2024-02-13;2024-02-27;2024-02-27T15:00:00+00:00;Sictom du haut Jura;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['474'];['474'];['Véhicules (location)'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17009;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17009.pdf
24-17024;24_17024;;Mission d'accompagnement à la collaboration des services métiers sur les projets numériques;24-17024;JOUE;['974'];;Marchés européens;2024-02-13;2024-05-11;;Département de la Réunion;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;['sociaux', 'environnementaux'];;;INITIAL;['453'];['453'];['Informatique (assistance)'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17024;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17024.pdf
24-17029;24_17029;;Mise en place d'un Système d'Information pour les Achats de Manche Numérique et de ses adhérents - Relance;24-17029;JOUE;['50'];;Marchés européens;2024-02-13;2024-05-11;;SM Manche Numérique;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['186'];['186'];['Logiciel'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17029;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17029.pdf
24-17187;24_17187;;Fourniture et la livraison de fournitures alimentaires, petits matériels et consommables de restauration, droguerie produits d'entretien, d'hygiène et d'accueil professionnels;24-17187;JOUE;['41'];;Marchés européens;2024-02-13;2024-04-30;;Vendome Diffusion;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['357', '278'];['357', '278'];"['Vaisselle', ""Produits d'entretien""]";['FOURNITURES'];['Fournitures'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17187;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17187.pdf
24-17210;24_17210;;Fourniture de services communications électroniques pour la commune de Villefontaine;24-17210;JOUE;['38'];;Marchés européens;2024-02-13;2024-05-11;;Mairie de Villefontaine;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['312', '338'];['312', '338'];['Routage', 'Télécommunications'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17210;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17210.pdf
24-16997;24_16997;;Travaux de réhabilitation et neufs des bâtiments pour les besoins du GHT du CHU de la REUNION (Site Nord CHFG, sites Sud GHSR et site Est GHER);24-16997;JOUE;['974'];;Marchés européens;2024-02-13;2024-04-15;2024-04-15T08:00:00+00:00;CHU Sud Réunion;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;RECTIFICATIF;['47', '61', '87', '105', '128'];['47', '61', '87', '105', '128'];['Câblage', 'Chauffage (travaux)', 'Démolition', 'Electricité (travaux)', 'Fluides médicaux'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-16997;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16997.pdf
24-17078;24_17078;;Programme Régional de Formation 2025-2028 Achat d'actions de formation professionnelle au titre des Parcours Métiers;24-17078;JOUE;['18', '28', '36', '37', '41', '45'];;Marchés européens;2024-02-13;2024-04-08;2024-04-08T12:00:00+00:00;Tribunal Administratif Orléans;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['410'];['410'];['Formation'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17078;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17078.pdf
24-17376;24_17376;;ACBC Travaux Lot 101 GHC GHE BLA;24-17376;JOUE;['69'];;Marchés européens;2024-02-13;2024-03-18;2024-03-18T10:30:00+00:00;Tribunal Administratif de Lyon;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['105'];['105'];['Electricité (travaux)'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17376;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17376.pdf
24-17229;24_17229;;Entretien et réparation des réseaux d'assainissement et eau potable;24-17229;JOUE;['72'];;Marchés européens;2024-02-13;2024-03-15;2024-03-15T16:00:00+00:00;Communauté de communes du Val de Sarthe;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['48'];['48'];['Canalisations'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17229;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17229.pdf
24-17243;24_17243;;Contrat de fourniture d'électricité;24-17243;JOUE;['52'];;Marchés européens;2024-02-13;2024-03-13;2024-03-13T10:00:00+00:00;Commune de Bourbonne-les-Bains;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['443'];['443'];['Electricité, gaz (fourniture)'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17243;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17243.pdf
24-17252;24_17252;;Déneigement hiver 2022-2023;24-17252;JOUE;['74'];;Marchés européens;2024-02-13;2024-05-11;;Commune des Gets;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['98'];['98'];['Déneigement'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17252;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17252.pdf
