id,desc,gpt_responses,url_pdf,country
24-14349,Marché d'hygiène et de propreté pour les établissements partie du GHT AHP,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14349.pdf,FRANCE
24-14152,Accord-cadre mono-attributaire pour les travaux d'aménagements extérieurs et de VRD de tous les sites du syndicat mixte de développement de la vallée de la Vésubie et du Valdeblore - Relance,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14152.pdf,FRANCE
24-14273,"Maintenance des installations et équipements techniques. Lot 3 -  Maintenance des installations et des équipements de climatisations, rafraichissement et traitement d'air.",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14273.pdf,FRANCE
24-14641,Réalisation de prestations d'expertise comptable et fiscale qui pourront intégrer des prestations sociales et juridiques intrinsèquement liées pour le compte de la SPL du Metronum,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14641.pdf,FRANCE
24-14651,Marché d'exploitation des installations de génie climatique des bâtiments communaux de la Ville de Vénissieux,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14651.pdf,FRANCE
24-14780,Fourniture d'eau potable aux Hôpitaux Civils de Colmar,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14780.pdf,FRANCE
24-14461,Appel d'offres ouvert.,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14461.pdf,FRANCE
24-14500,FOURNITURE ET PARAMETRAGE D'UN LOGICIEL  PORTAIL DOCUMENTAIRE ET D'UN SYSTEME D'ACCES DISTANT AVEC ANALYSE DE LOGS   POUR LA LIBRARY,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14500.pdf,FRANCE
24-14728,"Conseil, cadrage, étude, audit, organisation, appui méthodologique et accompagnement au changement",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14728.pdf,FRANCE
24-14276,Refonte du site internet du CHU Amiens Picardie,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14276.pdf,FRANCE
24-14496,Accord-cadre à bons de commande avec maximum relatif à la fourniture et pose de clôtures industrielles et ouvrages de ferronnerie artisanale dans les espaces verts de la ville de Perpignan,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14496.pdf,FRANCE
24-14501,"MAITRISE D'OEUVRE EXTERNE POUR DES OPERATIONS D'AMELIORATION, DE REUTILISATION ET DE REHABILITATION DU PATRIMOINE EXISTANT",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14501.pdf,FRANCE
24-14583,FOURNITURE DE FONTES DE VOIRIE POUR LES OUVRAGES D'ASSAINISSEMENT DES EAUX USÉES,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14583.pdf,FRANCE
24-14652,23S0039 - Prestations de nettoyage des bâtiments communaux de la Ville d'Avignon et du CCAS- Années 2024-2027,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14652.pdf,FRANCE
24-14105,ACCES NORD DE LA ZAC BRIVE-LAROCHE,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14105.pdf,FRANCE
24-14771,"ETUDES ET ASSISTANCE A LA CONCERTATION POUR LA LIAISON CYCLABLE MONTREUIL-LE-GAST, MELESSE ET SAINT GREGOIRE",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14771.pdf,FRANCE
24-14108,"Fourniture de pièces détachées pour grilles de construction Martin Gmbh, trémies et périphériques des fours d'incinération de déchets de l'Unité de Traitement et de Valorisation Énergétique de Lyon",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14108.pdf,FRANCE
24-15167,"Le présent marché a pour objet, des missions d'AMO/MOE pour l'aménagement d'espaces publics de voirie aux abords du dojo secteur des Boiffiers.",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15167.pdf,FRANCE
24-15168,76_Rouen_Cathédrale_Restauration des couvertures du bras nord du transept,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15168.pdf,FRANCE
24-15169,Installation et mise en service d'un groupe électrogène de 200 à 300 KVA.,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15169.pdf,FRANCE
24-15170,Mission d'Assistance à Maîtrise d'Ouvrage pour le projet de création d'un réseau de chaleur urbain à Rodez (12000) dans le cadre d'un groupement de commandes coordonné par le Département de l'Aveyron.,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15170.pdf,FRANCE
24-15190,Maintenance De L'Ensemble Des Groupes Electrogenes Et Outillages Thermiques Du Service Reseaux Bassins Ouest Du Grand Port Maritime De Marseille,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15190.pdf,FRANCE
24-15334,Opération n°177 : Travaux D'Aménagement Des Espaces Publics Attenant Au Futur Groupe Scolaire - Capelette-13010,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15334.pdf,FRANCE
24-15335,Travaux de réhabilitation des ascenseurs Quadrilobés Est et Ouest à la Cité des sciences et de l'industrie,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15335.pdf,FRANCE
24-15366,Lot 1 : Fourniture de badges et d'accessoires destinés à la réalisation de cartes professionnelles pour les agents de la Métropole Aix-Marseille Provence,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15366.pdf,FRANCE
24-15398,Catalogue régional de formation « Cartes en main » Ile de France,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15398.pdf,FRANCE
24-15401,Travaux De Réhabilitation Dans Le Cadre De L'Opération De Réaménagement Du Bâtiment 8,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15401.pdf,FRANCE
24-15416,Maintenance des installations thermiques des centres hospitaliers de Crest et Die,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15416.pdf,FRANCE
24-15119,Fourniture de combinaisons étanches,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15119.pdf,FRANCE
24-15120,"Contrôle, inspection et requalification de bouteilles Ari",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15120.pdf,FRANCE
24-15517,"Travaux d'éclairage public - Travaux de génie civil, fourniture et pose de matériel d'éclairage - Ville de Floirac",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15517.pdf,FRANCE
24-15529,Rd 76 - Réfection du pont sur l'Isère - Pr 0+305 entre Saint Nazaire en Royans et Saint Hilaire du Rosier,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15529.pdf,FRANCE
24-15305,"Organiser des séances de médiation/régulation/accompagnement des situations dégradées ou dérégulées, de conflits et d'agression.",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15305.pdf,FRANCE
24-15326,Accord-cadre de remplacement de joints de chaussée sur ouvrages d'art,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15326.pdf,FRANCE
24-15235,Réalisation d'opérations de relations presse pour le compte de l'Agence de l'eau Rhin-Meuse,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15235.pdf,FRANCE
24-15428,Le marché est relatif à l'élaboration d'un Schéma Directeur Immobilier et d'un Programme Technique Détaillé (PTD) des opérations prioritaires de travaux pour l'Hôtel de Ville de la commune de Sèvres.,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15428.pdf,FRANCE
24-15210,Logiciel gestionnaire de mots de passe pour Manche Numérique,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15210.pdf,FRANCE
24-15530,Mission d'étude des potentialités de développement et d'opportunités de restructuration du bâtiment dit du « Taille Bavette » situé 2 rue des Abattoirs au Fontanil-Cornillon (38120),false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15530.pdf,FRANCE
24-14705,Assistance à Maitrise d'Ouvrage pour la rénovation et l'extension  de l'îlot Courboulay au Mans,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14705.pdf,FRANCE
24-14715,Fourniture de sources lumineuses à LED,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14715.pdf,FRANCE
24-14760,Prestations de diagnostic et d'analyse de l'amiante et du plomb,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14760.pdf,FRANCE
24-14766,"Prestations de tierce maintenance applicative des sites ""Intranet"" et ""Extranet collaboratif"" du Conseil Départemental du Puy-de-Dôme",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14766.pdf,FRANCE
24-14558,Marché de maîtrise d'oeuvre - Réhabilitation de la MAS de Guémené sur Scorff - Création d'un Pôle Petite Enfance Enfance Jeunesse,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14558.pdf,FRANCE
24-14559,Prestations d'assurances pour l'EPPGHV,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14559.pdf,FRANCE
24-14577,Emission et livraison de chèques d'accompagnement personnalisé pour le Centre Communal d'Action Sociale de Montluçon,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14577.pdf,FRANCE
24-14626,"Expertises de l'état sanitaire, physiologique, mécanique et inventaire des arbres sur la commune de Marseille, ainsi que sur la pépinière municipale située sur la commune d'Aubagne.",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14626.pdf,FRANCE
24-14718,Realisation de maquettes numeriques sous Archicad 26 pour 81 colleges du Territoire Nord de la CeA,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14718.pdf,FRANCE
24-14550,Fourniture de sable pour les fours d'incinération des boues du SIAAP,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14550.pdf,FRANCE
24-14633,"Reconversion du pôle santé, sur le site de Neuilly-sur-Marne de l'EPS Ville-Evrard.",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14633.pdf,FRANCE
273310,"Polster für Sitz-, Rücken-, Kopf- und Stehhilfen, Auflagen für Armlehnen RABe511",false,,SUISSE
273310,"Rembourrages et des revêtements pour les coussins des assises, des dossiers, des appuis-tête, des appuis «assis-debout» et des accoudoirs destinés à la flotte RABe 511",false,,SUISSE
273762,Contrat-cadre pour la planification de projets de systèmes de sécurité,false,,SUISSE
273762,Rahmenvertrag Projektierungsleistungen Sicherungsanlagen,false,,SUISSE
274281,Wettbewerbsverfahren Erweiterung BBZW+G Sursee,false,,SUISSE
266902,Liestal: Submission Abfallsammlungen,false,,SUISSE
269398,Behindertentransport-Fahrzeuge BTZ,false,,SUISSE
272108,Zweiwegefahrzeuge schweizweit,false,,SUISSE
272108,Véhicules rail-route dans toute la Suisse,false,,SUISSE
272452,Assainissement de la Rue En Varonnes,false,,SUISSE
273181,"Lieferung von metallgekapselten, gasisolierten MS-Schaltanlagen",false,,SUISSE
273292,Auswuchtanlage Radsatz,false,,SUISSE
273292,Système d'équilibrage des essieux,false,,SUISSE
273351,Fourniture de câbles 60kV et montage d'accessoires 72.5kV.,false,,SUISSE
273616,H27 Belagsreparaturen Los 1 - 2024 Belagsarbeiten,false,,SUISSE
273634,750.00 Belagsersatz Era Veglia 2024 Belagsarbeiten,false,,SUISSE
273669,Gesamtsanierung Schulanlage Melchenbühl,false,,SUISSE
273688,Réfection du stade d’athlétisme de Colombier,false,,SUISSE
273763,H27 Kreisel Samedan Belagsarbeiten,"false. cette description ne correspond pas à l'activité de novartis. novartis est une entreprise dans le domaine de la santé et du médical, et non dans le domaine des travaux d'aménagement ou de revêtement.",,SUISSE
273934,H28b Stützmauern Rufnat Baumeisterarbeiten,false,,SUISSE
273969,RC 780 - Yvorne - Digues de protection contre les chutes de pierres et les inondations - Travaux de génie civil,false,,SUISSE
273995,"H13 Traversa Süd, SK und Deckbelag Trassee, Belagsarbeiten",false,,SUISSE
273999,748 Prada Baumeister- und Belagsarbeiten,false,,SUISSE
274025,Sanierung Neumatt in Cham,false,,SUISSE
274026,Extension et rénovation du collège de Bahyse II & III,false,,SUISSE
274038,"Lindau, behindertengerechte BH Grafstal, Bauarbeiten",false,,SUISSE
274110,21130 Baumeister TO2 SH Herti,false,,SUISSE
274117,"Aufstockung, Geamtsanierung Mehrzweckgebäude Schwerzistrasse 1, 8807 Freienbach",false,,SUISSE
274134,Marché de travaux portant sur la fabrication et l’installation d’éléments de mobilier urbain de signalétique de mobilité douce,false,,SUISSE
274142,Abstellanlage Gorgen Giswil,false,,SUISSE
274253,Beschaffung «Entwicklung parametrisches geologisches Tiefenlager»,false,,SUISSE
274254,"Neubau Mehrzweckhalle Bläji, Koppigen",false,,SUISSE
274297,Immeubles Léman 11 et Navigation 4 - 1954 - Chauffage - ventilation,false,,SUISSE
274302,Magnolia CMS Partner,false,,SUISSE
274311,Ökologische Aufwertung Sägeweiher,false,,SUISSE
274316,Maler- und Gipserarbeiten,false,,SUISSE
274319,"Laufen, Neubau Reservoir Uf Sal",false,,SUISSE
274320,Intermodales Verkehrskonzept Knoten Bern Planerleistungen Koordinator Baustellenverkehr,false,,SUISSE
274325,"Fernwärme Emmen, Tiefbauarbeiten im Siedlungsgebiet.",false,,SUISSE
274333,Angebot Forwarder 6 Rad 2025,false,,SUISSE
274336,"Uitikon, Schlierenstrasse",false,,SUISSE
274345,Beschaffung Pistolenholster,false,,SUISSE
274358,BKP 211.9 Baumeisterarbeiten,false,,SUISSE
274371,Rahmenvertrag zur Koordination Amphibienmonitoring Kanton Zürich,false,,SUISSE
274372,"BKP 273.3 Allgemeine Schreinerarbeiten - Simse, Schulanlage Nägelimoos",false,,SUISSE
274373,Acquisition de transformateurs HT-MT 130kV718kV pour le poste de Foretaille,false,,SUISSE
274374,Grabenlose Kanalsanierung mittels Schlauchlining Binzmühlestrasse,false,,SUISSE
274379,"WV Altstadt Nord, Rohrleitungsbau Fernwärme / Fernkälte",false,,SUISSE
274387,Linie 3 Littau Submission Fahrleitungsmasten und Auslegerrohre,false,,SUISSE
274393,Route de la Forêt – Tronçon n°2 – Génie civil - Réfection des réseaux existants et reprofilage de la route existante,false,,SUISSE
274394,Linie 3 Littau Submission Fahrleitungsarbeiten,false,,SUISSE
274398,BKP 281.0 Estriche Unterlagsböden,false,,SUISSE
257119,"LET, Campus Santé_Lot 01 Terrassement et travaux spéciaux",false,,SUISSE
258364,"STEP AS 35, Opfikon Riet – Kloten, Doppelspurausbau",false,,SUISSE
258413,Marché 1 « Adduction » - PAV Projet Espaces-Rivières - Renaturation de la Drize - Etape 2025,false,,SUISSE
260729,"LET, Campus Santé_Lot 02 Travaux entreprise de maçonnerie",false,,SUISSE
260757,"LET, Campus Santé, Lot 07 Installations électriques",false,,SUISSE
260791,"LET, Campus Santé_Lot 11 Installations sanitaires",false,,SUISSE
263461,"Hydraulikprojekt ARA Eschenbach, Submission Baumeisterarbeiten",false,,SUISSE
263949,Digitalisierung kantonales Grundbucharchiv,false,,SUISSE
264004,Ersatzbeschaffung Tanklöschfahrzeug,false,,SUISSE
265943,N01.14 MP-160028 - Réf. joints et culées pont sur la Broye - APR pluridisciplinaires phases MP à 53 y compris DLT - Pont sur la Broye et Viaduc du Bois-Rosset (ID 8979),false,,SUISSE
265986,ewz Werkleistungen Elektroinstallationen 2024-2025 inkl. Optionen bis 2028,false,,SUISSE
266473,"Dans le cadre du projet IP Network F3 Phase 3, les capacités de transit de fibre optique dans le périmètre GE XI seront augmentées.",false,,SUISSE
266473,Im Rahmen des Projektes IP Netz F3 Phase 3 werden in der GE XI die LWL-Transitkapazitäten erhöht.,false,,SUISSE
266539,"LET, Campus Santé_Lot 14 Ascenseurs, monte-charge",false,,SUISSE
266865,"Gelterkinden -  Mischwasserbecken ""Tecknau"", Ingenieur",false,,SUISSE
266901,"Niederdorf -  Mischwasserbecken Hirschlang, Ingenieur",false,,SUISSE
268560,«Ersatz- und Ergänzungsbeschaffung von IT-Hardware»,false,,SUISSE
268914,Aigle Aménagement de la place du Marché,false,,SUISSE
269244,BKP 112 - Rückbau - Rückbau Pulvermühleareal,false,,SUISSE
269691,RPA-Lösung,false,,SUISSE
270015,Construction d’une caserne de pompiers et d’un P+R à Marly - Ingénieur civil,false,,SUISSE
270683,Transformation et agrandissement de la salle polyvalente de Chalais - CFC 23 Installations électriques,false,,SUISSE
273774,"Gymnasium Oberwil - Aufrechterhaltung Schulbetrieb, Doppelturnhalle temporär",false,,SUISSE
273800,Travaux de maintenance sur les installations à câbles - Partie 2,false,,SUISSE
273800,Instandhaltungsarbeiten an Seilbahnen Teil 2,false,,SUISSE
274303,Support et maintenance de la solution SIRS,false,,SUISSE
274332,N01.06 MP-160001 Jct Nyon réaménagement,false,,SUISSE
274335,CSAL JSTOR/Artstor 2024,false,,SUISSE
266145,"LET, Campus Santé_Lot 04b Protections solaires",false,,SUISSE
266535,"LET, Campus Santé_Lot 03 Echafaudages",false,,SUISSE
274012,BKP 222 / 224 Spengler- und Flachdacharbeiten,false,,SUISSE
274256,Beschaffung eines Forwarders 6 Rad mit Zubehör,false,,SUISSE
273181,"Delivery of metal-encapsulated, gas-insulated MV switchgear",false,,SUISSE
274253,Acquisition du développement du dépot géologique profond paramétrique,false,,SUISSE
274333,Offre Porteur 6 roues 2025,false,,SUISSE
274345,Achat d'étuis pour pistolets,false,,SUISSE
273903,Refonte système de gestion de parking,false,,SUISSE
252735,"Neues Wohnen ""Im Brüel"", Alterszentrum ""Im Brüel"", Aesch",false,,SUISSE
274126,"(24057) 540 Équipement multimédia MMA, pour l’administration fédérale suisse",false,,SUISSE
274126,"(24057) 540 Multimedia Ausrüstungen MMA, für die schweizerische Bundesverwaltung",false,,SUISSE
274211,UL 149 Montagedienstleistung Kerzers-Rupperswil a-h,false,,SUISSE
274272,Fourniture de deux (2) transformateurs déphaseurs 125/60 kV - 160 MVA et deux (2) transformateurs déphaseurs 220/125 kV - 250 MVA.,false,,SUISSE
272844,"Place Benjamin-Constant, aménagements des espaces publics",false,,SUISSE
273286,Entsorgungsdienstleistungen,false,,SUISSE
273340,"SPV13 Gesamtsanierung, Spalenvorstadt 13, Basel, BKP 291 Architekt mit Gesamtleitung",false,,SUISSE
273498,UNI-BASTIONS_28100_ Chapes Bâtiment Central,false,,SUISSE
273594,Liquide lave-glace pour véhicules,false,,SUISSE
273594,Scheibenreiniger für Fahrzeuge,false,,SUISSE
273611,"(b24003-1) Rénovation et transformation, Mühlestrasse 2, Ittigen / CFC 231",false,,SUISSE
273611,"(b24003-1) Sanierung und Umbau, Mühlestrasse 2, Ittigen / BKP 231",false,,SUISSE
273949,BKP 421 Umgebungsarbeiten / Wasserbau / Belagsarbeiten,false,,SUISSE
273954,Cartographie des herbiers du Léman genevois,false,,SUISSE
273955,(24032) 609 PostgreSQL operator and support subscription for Kubernetes platforms,false,,SUISSE
273955,(24032) 609 PostgreSQL Operator und Support Subscription für Kubernetes Plattformen,false,,SUISSE
273955,(24032) 609 Opérateur PostgreSQL et assistance pour l’inscription sur les plateformes Kubernetes,false,,SUISSE
273961,Baulicher Strassenunterhalt 2024 und Werkleitungssanierungen Glarus,false,,SUISSE
274028,Identity & Access Management - IAM,false,,SUISSE
274030,IT-Infrastruktur Clients - Notebooks,false,,SUISSE
274133,Ersatzausschreibung Beauftragter Immobilienbewirtschafter kaufmännisch (BeIMB kfm.) im Fachbereich Facility Management Cyber (FM Cy) und Facility Management Operationen (FM Op),false,,SUISSE
274133,Appel d’offres de remplacement Mandataire commercial pour la gestion immobilière (MaIMB comm.) dans les domaines spécialisés Facility Management Cyber (FM Cy) et Facility Management Opérations (FM Op),false,,SUISSE
274171,(24085) 805 Sachplan geologische Tiefenlager: Monitoring Wirtschaft und Gesellschaft 2024,false,,SUISSE
274171,"(24085) 805 Plan sectoriel ""Dépôts en couches géologiques profondes"" : monitoring économie et société 2024",false,,SUISSE
274188,052_Neubau Schulhaus Diessenhofen-BKP 224.1 Flachdach,false,,SUISSE
274193,"Sanierung Chüegrabeweg - Gruebweg, Tiefbauarbeiten",false,,SUISSE
274212,Renouvellement de l'infrastructure de sauvegarde de machines virtuelles,false,,SUISSE
274226,Repas UAPE,false,,SUISSE
274227,BKP231.51 - Photovoltaikanlage Mehrzweckhalle,false,,SUISSE
274230,Spital Wallis Brig-Glis - Ausschreibung Schreinerarbeiten-Innentüren TP1+TP3+TP7+DDepi,false,,SUISSE
274232,Sanierung Haggenstrasse Oberegg,false,,SUISSE
274235,"Spital Wallis Brig-Glis - Ausschreibung Modulare Reinräume, Neubau, TP1",false,,SUISSE
274245,"Spital Wallis Brig-Glis - Ausschreibung Unterlagsböden, TP1 + TP7",false,,SUISSE
274249,Collège modulaire Galeries du Rivage,false,,SUISSE
274252,Elektrifizierung Linie 3 und 4 - Fundament- und Tiefbauarbeiten,false,,SUISSE
274273,"Spital Wallis Brig-Glis - Ausschreibung Deckenbekleidungen aus Gips, Neubau, TP1",false,,SUISSE
274289,Appel d'offres Réseau 2024 pour la modernisation d’une partie des équipements du réseau informatique,false,,SUISSE
274304,"V1399 Zürich, EV Flurstrasse - Erweiterung Koch-Areal Tiefbauarbeiten",false,,SUISSE
252576,4994_SETE_Raccordement Tramelan - STEP Loveresse - Secteur 1 / amont,false,,SUISSE
253045,4994_SETE_Raccordement Tramelan - STEP Loveresse - Secteur 2 / centre,false,,SUISSE
253046,4994_SETE_Raccordement Tramelan - STEP Loveresse - Secteur 3 / aval,false,,SUISSE
256778,Betrieb POLIS,false,,SUISSE
263140,Olten Hammer Substanzerhalt Generalplaner Phasen 32-53,false,,SUISSE
263242,"Energieverbund Zürich-Seefeld, 4 Jahres-Rahmenvertrag Rohrbau Fernwärmeleistungen",false,,SUISSE
263708,MA I Aproz / MEq Printse - Aménagement de la Printse,false,,SUISSE
265148,Beschaffung Carrosserie-Dienstleistungen für Fahrzeuge der Kapo BE,false,,SUISSE
265559,BKP 298.5 Logistikleistungen ELP Hauptprojekt,false,,SUISSE
266024,N00.99 MP-170024 - EP 6 divers - BSA - Mandataires pour télécommunication (ID 8997),false,,SUISSE
266244,"Neubau Naturhistorisches Museum Basel & Staatsarchiv Basel-Stadt (NMB & StABS), BKP 281.0 Unterlagsböden / Hartbeton",false,,SUISSE
267386,Mandat d'architecte pour divers travaux d'entretien et rénovation des bâtiments communaux,false,,SUISSE
268077,"Kantonsschule Zürich Nord, Gesamtinstandsetzung (Investition)",false,,SUISSE
268217,"Linie Chur – Arosa, Strecke Untersax – Lüen-Castiel, km 6.87, Castielertobel Bachverbau Erneuerung, 2024/25",false,,SUISSE
269138,Prestations de location de systèmes de sonorisations et d'illuminations de scènes liées aux manifestations sur le domaine public.,false,,SUISSE
269312,"B.1.04 PP-West, Baumeisterarbeiten, Tiefbauarbeiten, Rückbauarbeiten, Werkleitungen, Elektroinstallationen",false,,SUISSE
269385,"Betrieb Veloparking Centralbahnplatz Basel, Reinigungs- und Portendienst",false,,SUISSE
269482,"St. Jakobs-Strasse, Zeughaus bis Schänzli, Verkehrswache",false,,SUISSE
269487,BAV 81006 Schulanlage Zurlinden,false,,SUISSE
271188,BAV: PUR 6010 Parkhaus Urania - BKP 240 Heizunsanlage & BKP 247 Spezial Heizanlage,false,,SUISSE
273029,Upgrade MRI KSO,false,,SUISSE
273807,LinkedIn Learning,false,,SUISSE
273818,LinkedIn Recruiting - Stelleninserate,false,,SUISSE
273818,LinkedIn Recruiting - Annonces d'emploi,false,,SUISSE
273855,Beschaffung Energie,false,,SUISSE
274079,«Cluster 4» – Neubau Energiezentrale und Erdsonden Universität Zürich auf dem Campus Irchel,false,,SUISSE
274148,Kommunikation Tramnetz 2030,false,,SUISSE
274166,Lifecycle SEA Vermessungssystem,false,,SUISSE
274179,"Ingenieurleistungen  Ingenieurleistungen für die Durchführung von numerischen Vergleichsberechnungen und Prüfung von statischen Nachweisen im Rahmen der Prüfung des ENSI in Etappe 3 des Sachplans Geologische Tiefenlager, Kriteriengruppe 4",false,,SUISSE
274214,Monophone portatif MM50,false,,SUISSE
274231,"MP-130075, N01/48-6SP, AP itinéraire - bâtiments d'ingénierie",false,,SUISSE
274231,"MP-130075, N01/48-6SP, PV Trassee-KuBa","je suis désolé, mais la description de l'appel d'offres fournie ne permet pas de déterminer si cela correspond à ce que fait l'entreprise novartis.",,SUISSE
274237,Dieselkraftstoff (EN590),false,,SUISSE
274244,Beschaffung orbitales 4K-3D- Kamerasystem,false,,SUISSE
274259,"ARA Eschenbach, SPS-/PLS-Software Hydraulikprojekt",false,,SUISSE
274271,Beschaffung Operationstisch,false,,SUISSE
268318,"Sanierung Rathaus, Haus zum Steinbock und Zeughaus",false,,SUISSE
261827,Ausbau Publikumsanlagen Bahnhof Bern (APBB) - Los 5.1 - Baumeisterarbeiten,false,,SUISSE
263589,"Métamorphose - Ecoquartier des Plaines-du-Loup - Pièce urbaine D, Construction d'un nouvel EMS - 258.00 Agencement cuisine",false,,SUISSE
269817,Concorso per la fornitura di autoambulanze per i servizi di soccorso preospedaliero del Cantone Ticino per il periodo 2024-2027,false,,SUISSE
271667,"Rafz, Märktgass, Strassenbau, Ver-/Entsorgung",false,,SUISSE
274030,IT-Infrastructure Clients - Notebooks,false,,SUISSE
271958,"IWB, Drehstrom-Verteiltransformatoren inklusive Oelwannen",false,,SUISSE
271000,Fornitura licenze e servizi Microsoft,false,,SUISSE
271494,90413-Paket 3.1 BKP 230 Elektroinstallationen,false,,SUISSE
272161,(24064) 620 Prestations de numérisation pour l’administration fédérale,false,,SUISSE
272161,(24064) 620 Scanning Dienstleistungen für die Bundesverwaltung,false,,SUISSE
272555,90413-Paket 2.1 Baumeisterarbeiten,false,,SUISSE
273307,Appel d'offres au sens de l'art. 2 al. 7 LMI pour la concession de création et d'exploitation d'un réseau de chauffage à distance sur le territoire communal.,false,,SUISSE
273403,Faubourg du Lac 2024,"je suis désolé, mais ""faubourg du lac 2024"" ne semble pas être une description d'appel d'offre. merci de me fournir une description d'appel d'offre pour que je puisse vérifier si cela correspond à l'entreprise novartis.",,SUISSE
273468,Ersatzbeschaffung Mobile Einsatzzentrale (MEZ),false,,SUISSE
273711,"Generalplanerleistungen RBS Worblaufen Bus, WEBB 2027",false,,SUISSE
273923,Fornitura di materiale informatico - Cisco,false,,SUISSE
273925,Sanierung Mehrzwecksporthalle und Anbau Garderoben,false,,SUISSE
273968,"N09.48 MP-080010 - Upn.Vennes-Chexbres+PUN - Jct de Chexbres - Aménagement de la mobilité douce - APR GC, trafic et BAMO (ID 9246)",false,,SUISSE
273997,Ersatzanschaffung Geräteträger Strasseninspektorat Oberland Ost,false,,SUISSE
274004,CFC 283 Isolation sous dalle,false,,SUISSE
274009,MSRL Systemlieferant & Übergabestationen Fernwärme,false,,SUISSE
274018,90413-Paket 3.4 BKP 250 Sanitäranlagen,faux,,SUISSE
274112,545 NSSE BKP 228.4 Blendschutzanlagen,false,,SUISSE
274114,Wäscherei-Dienstleistungen für kundeneigene Betriebswäsche,false,,SUISSE
274120,"Innere Malerarbeiten, BKP 2851, Umbau und Neubau Gemeindezentrum Geroldswil",false,,SUISSE
274135,"Bleiche, Gebäudesanierung, Einbau Räume Tagesstruktur, Tagesschule",false,,SUISSE
274139,Gemeinde Rickenbach,"désolé, je ne peux pas répondre à cette question car je ne suis pas en mesure de rechercher des informations sur des entreprises spécifiques ou des offres d'emploi. mon rôle est de fournir des conseils et des informations générales.",,SUISSE
274141,B.10534 | USZ VVG Instandsetzung | BKP 285 Malerarbeiten | OV,false,,SUISSE
274145,Acquisition de matériel audio et vidéo pour 3 salles,false,,SUISSE
274153,90413-Paket 3.2 BKP 242 Heizungs- und Kälteinstallationen,false,,SUISSE
274154,90413-Paket 3.3 BKP 244 Lüftungsanlagen,false,,SUISSE
274156,Ausbau und Sanierung des bestehenden Emme-Dükers in den Gemeinden Biberist und Derendingen mittels Neubaus eines Trockenwetterdükers mit Schachtbauwerken zum Anschluss an das bestehende Leitungsnetz.,false,,SUISSE
