idweb;id;annonce_reference_schema_v110;objet;filename;famille;code_departement;code_departement_prestation;famille_libelle;dateparution;datefindiffusion;datelimitereponse;nomacheteur;titulaire;perimetre;type_procedure;soustype_procedure;procedure_libelle;procedure_categorise;nature;sousnature;nature_libelle;sousnature_libelle;nature_categorise;nature_categorise_libelle;criteres;marche_public_simplifie;marche_public_simplifie_label;etat;descripteur_code;dc;descripteur_libelle;type_marche;type_marche_facette;type_avis;annonce_lie;annonces_anterieures;annonces_anterieures_schema_v110;source_schema;GESTION;DONNEES;url_avis;url_pdf
24-18744;24_18744;;Prestations de nettoyage régulier des locaux du CROUS RENNES -BRETAGNE situés à RENNES (35), et fournitures associées;24-18744;JOUE;['35'];;Marchés européens;2024-02-16;2024-05-15;2024-02-15T10:00:00+00:00;CROUS RENNES-Bretagne;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['239'];['239'];['Nettoyage de locaux'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18744;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18744.pdf
24-19113;24_19113;;Fourniture de vélos de fonction et location de vélo en autopartage;24-19113;JOUE;['86'];;Marchés européens;2024-02-16;2024-03-16;2024-03-04T09:00:00+00:00;Société d'Economie Mixte Locale Sorégies (86);;DIRECTIVE-25;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['347'];['347'];['Transport'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19113;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19113.pdf
24-19115;24_19115;;Concours de maîtrise d'œuvre pour la construction d'une plateforme de simulation NUMERICUM SANTE sur le Campus Universitaire du Haut de Chazal - Université de Franche-Comté - 25000 Besançon;24-19115;JOUE;['25', '39', '90', '70'];;Marchés européens;2024-02-16;2024-05-14;;Tribunal administratif;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;CONCOURS;Avis de marché;Concours;appeloffre/concours;Avis de marché/Concours;;;;INITIAL;['197'];['197'];"[""Maîtrise d'oeuvre""]";['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19115;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19115.pdf
24-19186;24_19186;;DSI 2022-01 MAD LOGICIEL RH ET PAIE HDG;24-19186;JOUE;['42'];;Marchés européens;2024-02-16;2024-04-14;;GIP mipih;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['186'];['186'];['Logiciel'];['FOURNITURES'];['Fournitures'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19186;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19186.pdf
24-18710;24_18710;;Contrat de maîtrise d'oeuvre pour la réalisation d'un campus éducatif à Saint André de l'Eure;24-18710;JOUE;['27'];;Marchés européens;2024-02-16;2024-05-21;;Ville de Saint André de l'Eure;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['197'];['197'];"[""Maîtrise d'oeuvre""]";['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18710;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18710.pdf
24-18776;24_18776;;Services de recherche d'amiante et autres polluants dans les enrobés;24-18776;JOUE;['65'];;Marchés européens;2024-02-16;2024-03-15;2024-03-15T15:00:00+00:00;Tribunal Administratif de Pau;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['274'];['274'];['Prestations de services'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18776;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18776.pdf
24-18841;24_18841;;Panoramas et portraits socio-économiques de branches;24-18841;JOUE;['75'];;Marchés européens;2024-02-16;2024-03-20;;KYU ASSOCIES;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['118'];['118'];['Etude'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18841;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18841.pdf
24-18859;24_18859;;"Assistance, support, expertise et formation ""Samba EDU""";24-18859;JOUE;['14'];;Marchés européens;2024-02-16;2024-04-22;;Service des Marchés Publics;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['19'];['19'];['Assistance technique'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18859;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18859.pdf
24-18973;24_18973;;Mise aux normes et restructuration du Petit Luxembourg Est et de la salle d'accueil du 15ter rue de Vaugirard - Lot 3 préventionniste;24-18973;JOUE;['75'];;Marchés européens;2024-02-16;2024-04-22;;Sénat;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['332'];['332'];['Sécurité incendie'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18973;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18973.pdf
24-18684;24_18684;;Affaire n°24V013 : Location des illuminations de fin d'année pour la Ville de Chartres;24-18684;JOUE;['28'];;Marchés européens;2024-02-16;2024-03-22;2024-03-22T14:00:00+00:00;Ville de Chartres (28);;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['170', '185'];['170', '185'];['Illumination', 'Location (matériels)'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18684;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18684.pdf
24-18766;24_18766;;TRAVAUX GENERAUX DE VOIRIE URBAINE;24-18766;JOUE;['11'];;Marchés européens;2024-02-16;2024-05-13;;Commune de NARBONNE;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;['sociaux'];;;INITIAL;['18'];['18'];['Assainissement'];['TRAVAUX'];['Travaux'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18766;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18766.pdf
24-18891;24_18891;;MOE Création de l'usine de traitement eau potable des ressources Angerville Bailleul St maclou la Brière;24-18891;JOUE;['76'];;Marchés européens;2024-02-16;2024-03-22;;TRIBUNAL ADMINISTRATIF DE ROUEN;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['6', '197'];['6', '197'];"['Alimentation en eau potable', ""Maîtrise d'oeuvre""]";['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18891;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18891.pdf
24-19713;24_19713;;Travaux d'implantation du service d'ophtalmologie;24-19713;FNS;['79'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-22;2024-03-22T12:00:00+00:00;Groupement Hospitalier de Territoire 79 - Ch Niort;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['61', '105', '264', '270'];['61', '105', '264', '270'];['Chauffage (travaux)', 'Electricité (travaux)', 'Peinture (travaux)', 'Plomberie (travaux)'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19713;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19713.pdf
24-19720;24_19720;;FOURNITURE DE SERRURERIE POUR LE BATIMENT ET D'ORGANIGRAMME DE CLEF POUR LE GROUPEMENT HOSPITALIER DE TERRITOIRE;24-19720;FNS;['76', '14', '27', '60', '80'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-19;2024-03-18T12:00:00+00:00;GROUPEMENT HOSPITALIER DE TERRITOIRE;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['321'];['321'];['Serrurerie'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19720;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19720.pdf
24-19730;24_19730;;La présente consultation a pour objet les travaux d'aménagement et de cloisonnement des bâtiments communaux de la Ville de Saint-Jean-de-Védas.;24-19730;MAPA;['34'];;Marchés <90 k€ (MAPA);2024-02-16;2024-03-19;;Mairie de Saint-Jean-de-Védas;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['sociaux', 'environnementaux'];;;INITIAL;['63', '269', '61', '264'];['63', '269', '61', '264'];['Cloison, faux plafond', 'Plâtrerie', 'Chauffage (travaux)', 'Peinture (travaux)'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19730;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19730.pdf
24-19739;24_19739;;Création d'un système de vidéoprotection urbaine;24-19739;FNS;['41', '45', '37'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-15;2024-03-15T12:00:00+00:00;Ville De Montrichard Val De Cher;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['331'];['331'];['Surveillance'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19739;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19739.pdf
24-19740;24_19740;;Vérification périodique des équipements et des installations - Relance du lot n°5 : Vérification des installations des équipements sportifs, des jeux et sols amortissants;24-19740;MAPA;['01'];;Marchés <90 k€ (MAPA);2024-02-16;2024-04-16;2024-03-14T16:00:00+00:00;Communauté de Communes Val de Saône Centre;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['72'];['72'];['Contrôle technique'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19740;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19740.pdf
24-19611;24_19611;;Prestations topographiques, de géomètre et d'expert foncier;24-19611;FNS;['20A'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-20;2024-03-20T12:00:00+00:00;Ville de Porto-vecchio;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['344'];['344'];['Topographie'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19611;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19611.pdf
24-19626;24_19626;;Réfection des réseaux dans l'avenue du stade et au Reverset - Commune de Bourg Saint Maurice;24-19626;FNS;['73'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-07;2024-03-07T23:00:00+00:00;Mairie de Bourg Saint Maurice;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['306'];['306'];['Réseaux divers'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19626;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19626.pdf
24-19629;24_19629;;Prestations de Coordination Sécurité et Protection de la Santé - Csps;24-19629;FNS;['06'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-08;2024-03-08T12:00:00+00:00;Artelia;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['274'];['274'];['Prestations de services'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19629;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19629.pdf
24-19638;24_19638;;Réalisation d'une étude portant sur la mobilité;24-19638;FNS;['45'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-08;2024-03-08T12:00:00+00:00;Communauté de Communes Du Pithiverais;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['118'];['118'];['Etude'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19638;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19638.pdf
24-19796;24_19796;;Travaux de restructuration du hall du conservatoire - Lorient - Relance;24-19796;FNS;['56'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-15;2024-03-15T12:00:00+00:00;MAIRIE;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['345'];['345'];"[""Tous corps d'état""]";['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19796;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19796.pdf
24-19805;24_19805;;RD113 - Aménagement de traverse de Viols-en-Laval - PR0+350 à PR1+470 - RELANCE;24-19805;MAPA;['34'];;Marchés <90 k€ (MAPA);2024-02-16;2024-05-15;;Conseil départemental de l'Hérault;['Groupement MEDIAE (mandataire) / ENFORA'];MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;ATTRIBUTION;;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['197'];['197'];"[""Maîtrise d'oeuvre""]";;;['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19805;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19805.pdf
24-19685;24_19685;;Accord-cadre relatif à la fourniture de postes de transformation de type PRCS équipés d'un transformateur TPC de puissance 50 à 160 kVA.;24-19685;FNS;['35'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-06-24;2024-02-23T14:00:00+00:00;Syndicat départemental d'énergie 35;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['346'];['346'];['Transformateur'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19685;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19685.pdf
24-19692;24_19692;;Fournitures de papiers, bristols, enveloppes et fournitures diverses d'imprimerie;24-19692;FNS;['65'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-14;2024-03-14T11:00:00+00:00;Mairie De Lourdes;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['161', '262'];['161', '262'];['Imprimés', 'Papeterie'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19692;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19692.pdf
24-19862;24_19862;;Acquisition et installation de mobilier urbain pour l'exposition de la commémoration du 27/12/1974;24-19862;MAPA;['62'];;Marchés <90 k€ (MAPA);2024-02-16;2024-03-08;2024-03-08T12:00:00+00:00;Ville Liévin;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['231'];['231'];['Mobilier urbain'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19862;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19862.pdf
24-19896;24_19896;;Travaux d' électricité et SSI comportant une tranche ferme et une tranche optionnelle;24-19896;FNS;['02', '59', '62', '60', '80'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-19;2024-03-19T16:00:00+00:00;SGAMI NORD;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['sociaux', 'environnementaux'];;;INITIAL;['105'];['105'];['Electricité (travaux)'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19896;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19896.pdf
24-19754;24_19754;;Mission de MOE pour la Réhabilitation thermique en site occupé Immeubles de 60 logements -COTONNE 1 : 23 Boulevard Raoul DUVAL / 7-9 Rue Raoul FOLLEREAU à SAINT ETIENNE;24-19754;FNS;['42'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-16;2024-03-11T12:00:00+00:00;Habitat et Métropole (42);;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['197'];['197'];"[""Maîtrise d'oeuvre""]";['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19754;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19754.pdf
24-19593;24_19593;;Le présent marche a pour objet la fourniture et l'installation d echelles limnimétriques sur les ouvrages de protection contre les inondations;24-19593;MAPA;['64'];;Marchés <90 k€ (MAPA);2024-02-16;2024-03-15;;Syndicat mixte;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['255'];['255'];['Ouvrage hydraulique'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19593;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19593.pdf
24-19838;24_19838;;Travaux de refonte, d'extension et maintenance d'un dispositif de vidéo-protection;24-19838;FNS;['59'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-22;2024-03-22T12:00:00+00:00;Mairie de Feignies;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['331'];['331'];['Surveillance'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19838;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19838.pdf
24-19926;24_19926;;Accord-cadre de fourniture de documents audio, audio-visuels, large vision et multimédia pour le réseau des Médiathèques du Beauvaisis;24-19926;FNS;['60'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-18;2024-03-18T12:00:00+00:00;Communauté d'agglomération du Beauvaisis;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['45'];['45'];['Cd, DVD'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19926;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19926.pdf
24-19939;24_19939;;TRAVAUX DE REHABILITATION D'UN IMMEUBLE SITUE 149 RUE DE PHILADELPHIE A LILLE;24-19939;FNS;['59'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-18;2024-03-18T12:00:00+00:00;LA FABRIQUE DES QUARTIERS MEL SPLA;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['144'];['144'];['Gros oeuvre'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19939;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19939.pdf
24-19943;24_19943;;Accord-Cadre à bons de commande pour la fourniture des bacs des collectes des déchets pour la Communauté de Communes de l'Arc Mosellan;24-19943;FNS;['57'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-11;2024-03-11T11:00:00+00:00;Cté de Communes de l'Arc Mosellan;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['71'];['71'];['Conteneur, poubelles'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19943;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19943.pdf
24-19978;24_19978;;"RELANCE SUITE A LIQUIDATION JUDICIAIRE DU LOT 5 ""CLOISONNEMENTS-DOUBLAGES"" DU MARCHÉ DE TRAVAUX DE RÉHABILITATION ET EXTENSION DE LA MAIRIE DE CORDEMAIS";24-19978;FNS;['44'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-05;2024-03-05T17:00:00+00:00;MAIRIE DE CORDEMAIS;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['63'];['63'];['Cloison, faux plafond'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19978;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19978.pdf
24-20106;24_20106;;ROUTE DEPARTEMENTALE 645 - RECONSTRUCTION D'UN MUR DE SOUTENEMENT AVAL EN MACONNERIE  Canton CAUSSES ROUGIERS;24-20106;FNS;['12'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-08;2024-03-08T12:00:00+00:00;Département de l'Aveyron;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['365'];['365'];['Voirie'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-20106;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-20106.pdf
24-19988;24_19988;;Aménagement de la rue Charles de Gaulle;24-19988;FNS;['37', '41'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-15;2024-03-15T12:00:00+00:00;Mairie de Francueil;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['366'];['366'];['Voirie et réseaux divers'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19988;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19988.pdf
24-20000;24_20000;;REQUALIFICATION DU PARC DES SPORTS Relance lot 1 : Maçonnerie - Gros oeuvre;24-20000;FNS;['84'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-08;2024-03-08T12:00:00+00:00;Commune de Bédoin;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['144'];['144'];['Gros oeuvre'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-20000;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-20000.pdf
24-20170;24_20170;;Organisation D'Un Spectacle Dans Le Cadre De L'Arbre De Noel Departemental 2024;24-20170;FNS;['35'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-22;2024-03-22T12:00:00+00:00;Conseil Départemental d'Ille et Vilaine;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['472'];['472'];['Spectacle'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-20170;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-20170.pdf
24-20033;24_20033;;Mise en place et exploitation d'une plateforme Mobilité Inclusive Départementale Allier (Pmida);24-20033;FNS;['03'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-04;2024-03-04T12:00:00+00:00;Departement De L'Allier;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['274'];['274'];['Prestations de services'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-20033;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-20033.pdf
24-20034;24_20034;;Marché de prestations de services d'assurance Dommages ouvrage de l'opération de restructuration du groupe scolaire et aménagement d'une crèche sur le site « Georges Leygues »;24-20034;FNS;['33'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-25;2024-03-25T12:00:00+00:00;Ville de Pessac;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['20'];['20'];['Assurance'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-20034;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-20034.pdf
24-20040;24_20040;;Réalisation, Fourniture Et Livraison De Titres Restaurant Pour Les Agents Du Ccas Du Puy-En-Velay;24-20040;FNS;['43'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-21;2024-03-21T12:00:00+00:00;C.C.A.S du Puy en Velay;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['416'];['416'];['Titres restaurant'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-20040;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-20040.pdf
