id,description,gpt_response
273243,"Bremgarten AO, K 127, Instandsetzung Umfahrung; Belagserneuerung und Sanierung Tunnel B-383, B-384 und Brücken B-051, B-383","Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273287,"Sanierung und Erweiterung Schulanlage Wolfsmatt, Dietikon - BKP 152.0 Anpassung an bestehende Erschliessung","Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on tokens per min (TPM): Limit 40000, Used 39841, Requested 254. Please try again in 142ms. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273336,Belagserneuerungen 2024 Strasseninspektorat Mittelland West - Los 2,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273421,283.4 Deckenbekleidungen aus Holzwerkstoffen (Akustik),"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273425,"Lieferung von 2K-Kaltplastik, 2K-Kaltspritzplastik, 2K-Beschichtungs-masse, 1K-VOC Abgabefreie Lösemittelfarbe, Härter und Reflex-perlen für die Vertragsdauer April 2024 bis April 2029","Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on tokens per min (TPM): Limit 40000, Used 39769, Requested 274. Please try again in 64ms. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273458,"Kölliken / Muhen; K 108 / K 320, Knoten Hard","Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273470,BKP 358 Kücheneinrichtungen (Gastro),"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on tokens per min (TPM): Limit 40000, Used 39797, Requested 237. Please try again in 51ms. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273511,"Altstetterstrasse, Abschnitt Rautistrasse bis Bachwiesenstrasse","Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273537,"Totalsanierung «alte» Kantonsstrasse Nr. 813, Randa","Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on tokens per min (TPM): Limit 40000, Used 39825, Requested 241. Please try again in 99ms. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273538,"Thun, Erweiterung Schulanlage Neufeld, Fachplanerausschreibung","Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273574,BAV 73009 Energie 360° AG,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on tokens per min (TPM): Limit 40000, Used 39861, Requested 234. Please try again in 142ms. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273598,"Binzmühlestrasse, Abschnitt Seebacher- bis Kügeliloostrasse","Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273619,900 Unterwasserbehälter für das Hyper Kamiokande-Experiment,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on tokens per min (TPM): Limit 40000, Used 39884, Requested 243. Please try again in 190ms. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273619,900 Réservoirs sous-marins pour l'Expérience Hyper Kamiokande,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on tokens per min (TPM): Limit 40000, Used 39786, Requested 243. Please try again in 43ms. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273619,900 Underwater Vessels for Hyper Kamiokande Experiment,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273629,LC-MS/MS pour l'analyse des micropolluants dans les eaux environnementales et eaux de surfaces par injection directe.,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on tokens per min (TPM): Limit 40000, Used 39812, Requested 257. Please try again in 103ms. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273642,Aménagements routiers liés à la mise en service de la nouvelle ligne de bus n°44,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273646,Aménagement de la décharge ISDS SA,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on tokens per min (TPM): Limit 40000, Used 39851, Requested 237. Please try again in 132ms. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273681,Heizung Wohnsiedlung Limmat I,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273684,Transformation du carrefour de l'Etoile à Montana en giratoire,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on tokens per min (TPM): Limit 40000, Used 39881, Requested 243. Please try again in 186ms. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273694,"CoolCity, Projektleitung Gesamtkoordination Technik, TP0","Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on tokens per min (TPM): Limit 40000, Used 39770, Requested 242. Please try again in 18ms. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273724,"(b24000) Nettoyage d’entretien et nettoyage spécialisé, campus Liebefeld","Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273724,(b24000) Unterhalts- und Spezialreinigungen Campus Liebefeld,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273739,"Sanierung Oskar-Bider-Strasse, Dübendorf","Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273740,"SKP 237.02 Gebäudeautomation KNX / DALI Neubau H2, Haus Q","Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on tokens per min (TPM): Limit 40000, Used 39845, Requested 242. Please try again in 130ms. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273752,Giratoire route de l'Industrie,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273769,Ersatz Virtualisierungsplattform,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on tokens per min (TPM): Limit 40000, Used 39860, Requested 236. Please try again in 144ms. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273769,Remplacement de la plate-forme de virtualisation,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273781,"Submission Gebietsbetreuung überkommunaler Naturschutzobjekte, GBT Nr. 21 Tössbergerland Süd","Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on tokens per min (TPM): Limit 40000, Used 39888, Requested 251. Please try again in 208ms. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273782,"Submission Gebietsbetreuung überkommunaler Naturschutzobjekte, GBT Nr. 26 Knonaueramt Süd","Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273791,"Submission Gebietsbetreuung überkommunaler Naturschutzobjekte, GBT Nr. 3 Thurauen","Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273796,"Submission Gebietsbetreuung überkommunaler Naturschutzobjekte, GBT Nr. 5 Irchel – Winterthur","Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on tokens per min (TPM): Limit 40000, Used 39821, Requested 251. Please try again in 108ms. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273797,"Submission Gebietsbetreuung überkommunaler Naturschutzobjekte, GBT Nr. 7 Unterland Ost","Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273798,"Submission Gebietsbetreuung überkommunaler Naturschutzobjekte, GBT Nr. 16 Pfäffikersee – Wetzikon","Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on tokens per min (TPM): Limit 40000, Used 39857, Requested 253. Please try again in 165ms. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273799,"Submission Gebietsbetreuung überkommunaler Naturschutzobjekte, GBT Nr. 22 Furttal – Limmattal – Katzenseen","Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on tokens per min (TPM): Limit 40000, Used 39754, Requested 255. Please try again in 13ms. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273804,Erneuerung CISCO Enterprise Agreement für 5 Jahre,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273813,Rénovation de la piscine et de la salle polyvalente de Finhaut,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on tokens per min (TPM): Limit 40000, Used 39778, Requested 243. Please try again in 31ms. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273844,Acquisition et mise en oeuvre d'une solution IT de sécurité,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273846,Dorfgestaltung Madulain,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on tokens per min (TPM): Limit 40000, Used 39823, Requested 233. Please try again in 84ms. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273848,externe Projektunterstützung für die Wirkungskontrollen von Revitalisierungsprojekten im Kanton Zürich,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273871,Baumeister Via Cons,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on tokens per min (TPM): Limit 40000, Used 39867, Requested 232. Please try again in 148ms. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273875,Wirkungskontrolleteams (Wiko-Teams) für die Erhebungen im Rahmen der Wirkungskontrollen von Revitalisierungsprojekten im Kanton Zürich,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on tokens per min (TPM): Limit 40000, Used 39756, Requested 262. Please try again in 27ms. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273876,Délégation d'un/d'une administrateur-trice sytème,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273877,Neubau Erhaltungszentrum Gossau  BKP 221.6 Türen aus Metall und BKP 272.2 Metallbauarbeiten,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on tokens per min (TPM): Limit 40000, Used 39794, Requested 251. Please try again in 67ms. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273877,Nouvelle construction du centre de maintenance de Gossau CFC 221.6 portes en métal et 272.2 Ouvrages métalliques courants,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273879,Remplacement ODA,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on tokens per min (TPM): Limit 40000, Used 39836, Requested 232. Please try again in 102ms. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273880,Belagsarbeiten Curtin Niregl,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273888,Attribution de 49 postes externes pour l'OCSIN (Appel d'offres LSE 2024-01),"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on tokens per min (TPM): Limit 40000, Used 39853, Requested 246. Please try again in 148ms. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273889,"Appel d’offres public pour la location de smartphones neufs pour la police, avec abonnements téléphoniques et prestations complémentaires","Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273890,Belagsarbeiten Via Cons,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273891,Fourniture et pose de bétons bitumineux pour l'entretien des routes cantonales - 7 lots,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on tokens per min (TPM): Limit 40000, Used 39783, Requested 250. Please try again in 49ms. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273892,Baumeisterarbeiten Curtin Niregl,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273899,Ligne Orbe - Chavornay : LOT 1 – TRAVAUX ANTICIPES ET FOUILLE ARCHEOLOGIQUE,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on tokens per min (TPM): Limit 40000, Used 39811, Requested 247. Please try again in 87ms. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273900,Route 400 Châtelard - Finhaut - Emosson. Tronçon : Amont de Finhaut - Les Fontaines. Mur de soutènement et restructuration de chaussée,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273901,Beschaffung von einem Kombifahrzeug (Atemschutzfahrzeug / Rüstwagen) mit Mannschaftskabine,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273902,BKP 201.1 Rückbau und Baugrubenaushub,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on tokens per min (TPM): Limit 40000, Used 39769, Requested 237. Please try again in 9ms. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273905,Abonnements et services liés permettant l’accès aux contenus de publications périodiques spécialisées en botanique et mycologie pour la Bibliothèque des Conservatoire et Jardin botaniques de Genève,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273907,"BKP 242 Heizung - Erneuerung Wärmeverbund öffentliche Bauten, 5035 Unterentfelden","Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on tokens per min (TPM): Limit 40000, Used 39844, Requested 248. Please try again in 138ms. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273909,"Sanierung und Umnutzung, Dienstgebäude, Friedhof Uster - BKP 242/244","Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273929,BKP 231.1 Elektroinstallationen,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on tokens per min (TPM): Limit 40000, Used 39856, Requested 235. Please try again in 136ms. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273931,Submission Gerinnungsanalyzer,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273937,Fondation La Rozavère / EMS Orée_Lot 273.301 Menuiserie courante A,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on tokens per min (TPM): Limit 40000, Used 39897, Requested 245. Please try again in 213ms. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273938,Démolition et construction d'un EMS à Bex.,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on tokens per min (TPM): Limit 40000, Used 39788, Requested 239. Please try again in 40ms. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273943,"Überbauung ""Areal Gemeindehaus"", 8964 Rudolfstetten-Friedlisberg, BKP 221.6 Aussen- und Innentüren aus Metall","Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273946,Extension du site de l'Hôpital de Lavaux IMAGO,"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273948,Fondation La Rozavère / EMS de l'Orée_Lot 273.302 Menuiserie courante B (pièces fermées),"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273963,Lernplattform (LEP),"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on tokens per min (TPM): Limit 40000, Used 39857, Requested 232. Please try again in 133ms. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273965,"Werkleitungsbau Bachstrasse/Kirchhofplatz, Baumeister","Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
273966,"«Neubau HPS» Neubau Heilpädagogische Schule mit ergänzenden Räumlichkeiten der Regelschule Oberfeld, Langnau i.E.","Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on tokens per min (TPM): Limit 40000, Used 39879, Requested 257. Please try again in 204ms. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
222673,Zurich Trams for Vinnytsia (Phase II),"Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
253601,"BAV 60398 Rote Fabrik, Instandsetzung BAV 12041 Rote Fabrik, Sofortmassnahmen","Error: Rate limit reached for gpt-3.5-turbo-16k-0613 in organization org-xAchLYbViPMcLnZ5iZA7tERk on requests per min (RPM): Limit 3, Used 3, Requested 1. Please try again in 20s. Visit https://platform.openai.com/account/rate-limits to learn more. You can increase your rate limit by adding a payment method to your account at https://platform.openai.com/account/billing."
